annotation_approver,id,label,meta,meta.number,meta.pretext,meta.title,text,user
,2669,144,89,15910,"For ex: links in https://htmlpreview.github.io/?https://raw.githubusercontent.com/kubernetes/kubernetes/master/docs/api-reference/extensions/v1beta1/definitions.html dont work when they point to docs outside this one.
Links work fine when the same doc is viewed on kubernetes.io (ex: http://kubernetes.io/v1.0/docs/api-reference/definitions.html).
Looks like a bug in htmlpreview. Need to figure out a way to fix this.
cc @caesarxuchao",Cross links dont work in api reference docs when viewed using htmlpreview,"Cross links dont work in api reference docs when viewed using htmlpreviewFor ex: links in https://htmlpreview.github.io/?https://raw.githubusercontent.com/kubernetes/kubernetes/master/docs/api-reference/extensions/v1beta1/definitions.html dont work when they point to docs outside this one.
Links work fine when the same doc is viewed on kubernetes.io (ex: http://kubernetes.io/v1.0/docs/api-reference/definitions.html).
Looks like a bug in htmlpreview. Need to figure out a way to fix this.
cc @caesarxuchao",3
,2670,148,90,19416,Part of #19413,Add Ubernetes Lite e2e test scheduling pods with attached volumes into correct zone,Add Ubernetes Lite e2e test scheduling pods with attached volumes into correct zonePart of #19413,3
,2671,148,91,6265,For max consistency.  Some String() methods might hash collide.,DeepHashObject should probably set DisableMethods and DisablePointerMethods for spew,DeepHashObject should probably set DisableMethods and DisablePointerMethods for spewFor max consistency.  Some String() methods might hash collide.,3
,2672,148,92,6667,"Hi There
I have a ubuntu multi-node cluster set up - running. I am able to create pods, controllers and services at will. But I am facing the issue where service name resolution is not working. As part of the guestbook example, I have created redis-slave, redis-master and frontend services. But when containers are trying to talk to each other through this service interface, it is not working.
E.g

When PHP application try and talk to redis-slave:6379 - it fails (This call dont get routed any where)
When redis slave try to synch with master using redis-master , it doesnt work.
When I try and ping redis-master from inside the container, it comes back with unknown host error.

Some logs to show you the problem
[8] 10 Apr 00:03:57.902 # Unable to connect to MASTER: Connection timed out
[8] 10 Apr 00:03:58.905 * Connecting to MASTER redis-master:6379
[8] 10 Apr 00:03:58.909 # Unable to connect to MASTER: Connection timed out
[8] 10 Apr 00:03:59.913 * Connecting to MASTER redis-master:6379
Temporary failure in name resolution [tcp://redis-slave:6379]' in /vendor/predis/predis/lib/Predis/Connection/AbstractConnection.php:141
I do see Kube-Proxy is making the right iptable entries.
I0409 13:04:47.690367   20353 proxier.go:556] Opened iptables from-containers portal for service ""redis-master"" on TCP 11.1.1.67:6379
I0409 13:04:47.696276   20353 proxier.go:567] Opened iptables from-host portal for service ""redis-master"" on TCP 11.1.1.67:6379
I0409 13:11:50.223702   20353 proxier.go:556] Opened iptables from-containers portal for service ""redis-slave"" on TCP 11.1.1.55:6379
I0409 13:11:50.252093   20353 proxier.go:567] Opened iptables from-host portal for service ""redis-slave"" on TCP 11.1.1.55:6379
I0409 13:14:17.024773   20353 proxier.go:556] Opened iptables from-containers portal for service ""frontend"" on TCP 11.1.1.58:8000
I0409 13:14:17.034296   20353 proxier.go:567] Opened iptables from-host portal for service ""frontend"" on TCP 11.1.1.58:8000
I0409 13:14:17.046845   20353 proxier.go:556] Opened iptables from-containers portal for service ""frontend"" on TCP 10.64.80.83:8000
I0409 13:14:17.057679   20353 proxier.go:567] Opened iptables from-host portal for service ""frontend"" on TCP 10.64.80.83:8000
I0409 13:14:17.067562   20353 proxier.go:556] Opened iptables from-containers portal for service ""frontend"" on TCP 10.64.80.84:8000
I0409 13:14:17.077085   20353 proxier.go:567] Opened iptables from-host portal for service ""frontend"" on TCP 10.64.80.84:8000
Do you know what is missing in the set up which is causing this problem ? I do not have any DNS (skydns) running here and think that it is desirable but not needed.
What might be going wrong here ?",Service Name Resolution is not working,"Service Name Resolution is not workingHi There
I have a ubuntu multi-node cluster set up - running. I am able to create pods, controllers and services at will. But I am facing the issue where service name resolution is not working. As part of the guestbook example, I have created redis-slave, redis-master and frontend services. But when containers are trying to talk to each other through this service interface, it is not working.
E.g

When PHP application try and talk to redis-slave:6379 - it fails (This call dont get routed any where)
When redis slave try to synch with master using redis-master , it doesnt work.
When I try and ping redis-master from inside the container, it comes back with unknown host error.

Some logs to show you the problem
[8] 10 Apr 00:03:57.902 # Unable to connect to MASTER: Connection timed out
[8] 10 Apr 00:03:58.905 * Connecting to MASTER redis-master:6379
[8] 10 Apr 00:03:58.909 # Unable to connect to MASTER: Connection timed out
[8] 10 Apr 00:03:59.913 * Connecting to MASTER redis-master:6379
Temporary failure in name resolution [tcp://redis-slave:6379]' in /vendor/predis/predis/lib/Predis/Connection/AbstractConnection.php:141
I do see Kube-Proxy is making the right iptable entries.
I0409 13:04:47.690367   20353 proxier.go:556] Opened iptables from-containers portal for service ""redis-master"" on TCP 11.1.1.67:6379
I0409 13:04:47.696276   20353 proxier.go:567] Opened iptables from-host portal for service ""redis-master"" on TCP 11.1.1.67:6379
I0409 13:11:50.223702   20353 proxier.go:556] Opened iptables from-containers portal for service ""redis-slave"" on TCP 11.1.1.55:6379
I0409 13:11:50.252093   20353 proxier.go:567] Opened iptables from-host portal for service ""redis-slave"" on TCP 11.1.1.55:6379
I0409 13:14:17.024773   20353 proxier.go:556] Opened iptables from-containers portal for service ""frontend"" on TCP 11.1.1.58:8000
I0409 13:14:17.034296   20353 proxier.go:567] Opened iptables from-host portal for service ""frontend"" on TCP 11.1.1.58:8000
I0409 13:14:17.046845   20353 proxier.go:556] Opened iptables from-containers portal for service ""frontend"" on TCP 10.64.80.83:8000
I0409 13:14:17.057679   20353 proxier.go:567] Opened iptables from-host portal for service ""frontend"" on TCP 10.64.80.83:8000
I0409 13:14:17.067562   20353 proxier.go:556] Opened iptables from-containers portal for service ""frontend"" on TCP 10.64.80.84:8000
I0409 13:14:17.077085   20353 proxier.go:567] Opened iptables from-host portal for service ""frontend"" on TCP 10.64.80.84:8000
Do you know what is missing in the set up which is causing this problem ? I do not have any DNS (skydns) running here and think that it is desirable but not needed.
What might be going wrong here ?",3
,2673,148,93,13633,"I took the last version from github several days ago, installed without any problems
host machine
[root@linux-c56a cluster]$ ./kubectl.sh version
Client Version: version.Info{Major:""1"", Minor:""1+"", GitVersion:""v1.1.0-alpha.1"", GitCommit:""9bae6636d5fcf436a3b14d219ced195e10e21fe8"", GitTreeState:""clean""}
Server Version: version.Info{Major:""1"", Minor:""1+"", GitVersion:""v1.1.0-alpha.1"", GitCommit:""9bae6636d5fcf436a3b14d219ced195e10e21fe8"", GitTreeState:""clean""}

minion-1, everything is fine
[root@kubernetes-minion-1 vagrant]# docker ps
CONTAINER ID        IMAGE                                             COMMAND                  CREATED             STATUS              PORTS                                            NAMES
6603d4e83556        gcr.io/google_containers/heapster_grafana:v0.7    ""/kuisp -p 8080 -c /o""   8 minutes ago       Up 8 minutes                                                         k8s_grafana.d03a4af7_monitoring-influx-grafana-v1-v1hqr_kube-system_2803e698-535b-11e5-977a-080027fdddda_576e5681
c8fcb0448ffa        gcr.io/google_containers/heapster_influxdb:v0.3   ""/run.sh""                9 minutes ago       Up 9 minutes                                                         k8s_influxdb.e4e63a11_monitoring-influx-grafana-v1-v1hqr_kube-system_2803e698-535b-11e5-977a-080027fdddda_4b7be40b
097522fb0214        gcr.io/google_containers/kube2sky:1.11            ""/kube2sky -domain=cl""   10 minutes ago      Up 10 minutes                                                        k8s_kube2sky.9e5dd6c0_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_88c205c6
cd70ece47d5f        gcr.io/google_containers/etcd:2.0.9               ""/usr/local/bin/etcd ""   10 minutes ago      Up 10 minutes                                                        k8s_etcd.f2082b87_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_2fac6c01
b2065f47fd00        gcr.io/google_containers/exechealthz:1.0          ""/exechealthz '-cmd=n""   10 minutes ago      Up 10 minutes                                                        k8s_healthz.75190edc_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_a9976982
e328d461b7c2        gcr.io/google_containers/skydns:2015-03-11-001    ""/skydns -machines=ht""   10 minutes ago      Up 10 minutes                                                        k8s_skydns.8afa9a39_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_9444aa84
336b74f063c9        gcr.io/google_containers/heapster:v0.17.0         ""/heapster --source=k""   10 minutes ago      Up 10 minutes                                                        k8s_heapster.f0daed14_monitoring-heapster-v8-dtp1l_kube-system_28036950-535b-11e5-977a-080027fdddda_b0e636eb
f9584b644df5        gcr.io/google_containers/kube-ui:v1.1             ""/kube-ui""               10 minutes ago      Up 10 minutes                                                        k8s_kube-ui.3b8d5a14_kube-ui-v1-d66nx_kube-system_28038284-535b-11e5-977a-080027fdddda_8855cb76
ebbe49b70250        gcr.io/google_containers/pause:0.8.0              ""/pause""                 10 minutes ago      Up 10 minutes       0.0.0.0:8083->8083/tcp, 0.0.0.0:8086->8086/tcp   k8s_POD.c5371ceb_monitoring-influx-grafana-v1-v1hqr_kube-system_2803e698-535b-11e5-977a-080027fdddda_d9581395
81eae8e8fafe        gcr.io/google_containers/pause:0.8.0              ""/pause""                 10 minutes ago      Up 10 minutes                                                        k8s_POD.6e934112_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_a96650e1
bc84d79785ae        gcr.io/google_containers/pause:0.8.0              ""/pause""                 10 minutes ago      Up 10 minutes                                                        k8s_POD.9db2f941_kube-ui-v1-d66nx_kube-system_28038284-535b-11e5-977a-080027fdddda_249307cc
ec7f57f9ab52        gcr.io/google_containers/pause:0.8.0              ""/pause""                 10 minutes ago      Up 10 minutes                                                        k8s_POD.7be6d81d_monitoring-heapster-v8-dtp1l_kube-system_28036950-535b-11e5-977a-080027fdddda_bf93650f

minion-2. Completely empty
[root@kubernetes-minion-2 vagrant]# docker ps -a
CONTAINER ID        IMAGE               COMMAND             CREATED             STATUS              PORTS               NAMES

minion-3. Completely empty
[root@kubernetes-minion-3 vagrant]# docker ps -a
CONTAINER ID        IMAGE               COMMAND             CREATED             STATUS              PORTS               NAMES

ok, let us run redis from the example (replication factor is 3). Here is what I see after 10 minutes of waiting
[root@linux-c56a cluster]$ ./kubectl.sh get pods
NAME                   READY     STATUS    RESTARTS   AGE
redis-1btiw            0/1       Pending   0          48s
redis-1lfi0            0/1       Pending   0          4m
redis-333g6            0/1       Pending   0          3m
redis-5hpg8            0/1       Pending   0          7m
redis-5lsy5            0/1       Pending   0          17s
redis-7be1q            0/1       Pending   0          4m
redis-9jjwo            0/1       Pending   0          3m
redis-aospw            0/1       Pending   0          48s
redis-c96tg            0/1       Pending   0          14m
redis-eoffa            0/1       Pending   0          7m
redis-exgmi            0/1       Pending   0          11m
redis-fkp2a            0/1       Pending   0          48s
redis-fosf3            0/1       Pending   0          17s
redis-l483e            0/1       Pending   0          3m
redis-pc3bl            0/1       Pending   0          8m
redis-sentinel-4bdy5   0/1       Pending   0          10m
redis-sentinel-4ch8m   0/1       Pending   0          3m
redis-sentinel-59x65   0/1       Pending   0          14m
redis-sentinel-97a10   0/1       Pending   0          3m
redis-sentinel-abw3f   0/1       Pending   0          11m
redis-sentinel-bjyth   0/1       Pending   0          7m
redis-sentinel-c94br   0/1       Pending   0          3m
redis-sentinel-chkmu   0/1       Pending   0          7m
redis-sentinel-dtc89   0/1       Pending   0          7m
redis-sentinel-fxzrq   0/1       Pending   0          17s
redis-sentinel-h4ixm   0/1       Pending   0          11m
redis-sentinel-hph84   0/1       Pending   0          11m
redis-sentinel-j1svl   0/1       Pending   0          7m
redis-sentinel-kfx09   0/1       Pending   0          17s
redis-sentinel-mp18j   0/1       Pending   0          7m
redis-sentinel-t9t0v   0/1       Pending   0          10m
redis-sentinel-tkyh9   0/1       Pending   0          3m
redis-sentinel-udu4k   0/1       Pending   0          17s
redis-sentinel-ukv95   0/1       Pending   0          10m
redis-sentinel-xrniw   0/1       Pending   0          7m
redis-sentinel-yhwad   0/1       Pending   0          3m
redis-sentinel-ysawg   0/1       Pending   0          3m
redis-slcg7            0/1       Pending   0          7m
redis-spati            0/1       Pending   0          17s
redis-taasu            0/1       Pending   0          11m
redis-v6vif            0/1       Pending   0          8m
redis-yqlbl            0/1       Pending   0          4m
redis-yvc2u            0/1       Pending   0          11m
redis-zkktb            0/1       Pending   0          8m",vagrant-based cluster is broken,"vagrant-based cluster is brokenI took the last version from github several days ago, installed without any problems
host machine
[root@linux-c56a cluster]$ ./kubectl.sh version
Client Version: version.Info{Major:""1"", Minor:""1+"", GitVersion:""v1.1.0-alpha.1"", GitCommit:""9bae6636d5fcf436a3b14d219ced195e10e21fe8"", GitTreeState:""clean""}
Server Version: version.Info{Major:""1"", Minor:""1+"", GitVersion:""v1.1.0-alpha.1"", GitCommit:""9bae6636d5fcf436a3b14d219ced195e10e21fe8"", GitTreeState:""clean""}

minion-1, everything is fine
[root@kubernetes-minion-1 vagrant]# docker ps
CONTAINER ID        IMAGE                                             COMMAND                  CREATED             STATUS              PORTS                                            NAMES
6603d4e83556        gcr.io/google_containers/heapster_grafana:v0.7    ""/kuisp -p 8080 -c /o""   8 minutes ago       Up 8 minutes                                                         k8s_grafana.d03a4af7_monitoring-influx-grafana-v1-v1hqr_kube-system_2803e698-535b-11e5-977a-080027fdddda_576e5681
c8fcb0448ffa        gcr.io/google_containers/heapster_influxdb:v0.3   ""/run.sh""                9 minutes ago       Up 9 minutes                                                         k8s_influxdb.e4e63a11_monitoring-influx-grafana-v1-v1hqr_kube-system_2803e698-535b-11e5-977a-080027fdddda_4b7be40b
097522fb0214        gcr.io/google_containers/kube2sky:1.11            ""/kube2sky -domain=cl""   10 minutes ago      Up 10 minutes                                                        k8s_kube2sky.9e5dd6c0_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_88c205c6
cd70ece47d5f        gcr.io/google_containers/etcd:2.0.9               ""/usr/local/bin/etcd ""   10 minutes ago      Up 10 minutes                                                        k8s_etcd.f2082b87_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_2fac6c01
b2065f47fd00        gcr.io/google_containers/exechealthz:1.0          ""/exechealthz '-cmd=n""   10 minutes ago      Up 10 minutes                                                        k8s_healthz.75190edc_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_a9976982
e328d461b7c2        gcr.io/google_containers/skydns:2015-03-11-001    ""/skydns -machines=ht""   10 minutes ago      Up 10 minutes                                                        k8s_skydns.8afa9a39_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_9444aa84
336b74f063c9        gcr.io/google_containers/heapster:v0.17.0         ""/heapster --source=k""   10 minutes ago      Up 10 minutes                                                        k8s_heapster.f0daed14_monitoring-heapster-v8-dtp1l_kube-system_28036950-535b-11e5-977a-080027fdddda_b0e636eb
f9584b644df5        gcr.io/google_containers/kube-ui:v1.1             ""/kube-ui""               10 minutes ago      Up 10 minutes                                                        k8s_kube-ui.3b8d5a14_kube-ui-v1-d66nx_kube-system_28038284-535b-11e5-977a-080027fdddda_8855cb76
ebbe49b70250        gcr.io/google_containers/pause:0.8.0              ""/pause""                 10 minutes ago      Up 10 minutes       0.0.0.0:8083->8083/tcp, 0.0.0.0:8086->8086/tcp   k8s_POD.c5371ceb_monitoring-influx-grafana-v1-v1hqr_kube-system_2803e698-535b-11e5-977a-080027fdddda_d9581395
81eae8e8fafe        gcr.io/google_containers/pause:0.8.0              ""/pause""                 10 minutes ago      Up 10 minutes                                                        k8s_POD.6e934112_kube-dns-v8-e4km3_kube-system_280396ad-535b-11e5-977a-080027fdddda_a96650e1
bc84d79785ae        gcr.io/google_containers/pause:0.8.0              ""/pause""                 10 minutes ago      Up 10 minutes                                                        k8s_POD.9db2f941_kube-ui-v1-d66nx_kube-system_28038284-535b-11e5-977a-080027fdddda_249307cc
ec7f57f9ab52        gcr.io/google_containers/pause:0.8.0              ""/pause""                 10 minutes ago      Up 10 minutes                                                        k8s_POD.7be6d81d_monitoring-heapster-v8-dtp1l_kube-system_28036950-535b-11e5-977a-080027fdddda_bf93650f

minion-2. Completely empty
[root@kubernetes-minion-2 vagrant]# docker ps -a
CONTAINER ID        IMAGE               COMMAND             CREATED             STATUS              PORTS               NAMES

minion-3. Completely empty
[root@kubernetes-minion-3 vagrant]# docker ps -a
CONTAINER ID        IMAGE               COMMAND             CREATED             STATUS              PORTS               NAMES

ok, let us run redis from the example (replication factor is 3). Here is what I see after 10 minutes of waiting
[root@linux-c56a cluster]$ ./kubectl.sh get pods
NAME                   READY     STATUS    RESTARTS   AGE
redis-1btiw            0/1       Pending   0          48s
redis-1lfi0            0/1       Pending   0          4m
redis-333g6            0/1       Pending   0          3m
redis-5hpg8            0/1       Pending   0          7m
redis-5lsy5            0/1       Pending   0          17s
redis-7be1q            0/1       Pending   0          4m
redis-9jjwo            0/1       Pending   0          3m
redis-aospw            0/1       Pending   0          48s
redis-c96tg            0/1       Pending   0          14m
redis-eoffa            0/1       Pending   0          7m
redis-exgmi            0/1       Pending   0          11m
redis-fkp2a            0/1       Pending   0          48s
redis-fosf3            0/1       Pending   0          17s
redis-l483e            0/1       Pending   0          3m
redis-pc3bl            0/1       Pending   0          8m
redis-sentinel-4bdy5   0/1       Pending   0          10m
redis-sentinel-4ch8m   0/1       Pending   0          3m
redis-sentinel-59x65   0/1       Pending   0          14m
redis-sentinel-97a10   0/1       Pending   0          3m
redis-sentinel-abw3f   0/1       Pending   0          11m
redis-sentinel-bjyth   0/1       Pending   0          7m
redis-sentinel-c94br   0/1       Pending   0          3m
redis-sentinel-chkmu   0/1       Pending   0          7m
redis-sentinel-dtc89   0/1       Pending   0          7m
redis-sentinel-fxzrq   0/1       Pending   0          17s
redis-sentinel-h4ixm   0/1       Pending   0          11m
redis-sentinel-hph84   0/1       Pending   0          11m
redis-sentinel-j1svl   0/1       Pending   0          7m
redis-sentinel-kfx09   0/1       Pending   0          17s
redis-sentinel-mp18j   0/1       Pending   0          7m
redis-sentinel-t9t0v   0/1       Pending   0          10m
redis-sentinel-tkyh9   0/1       Pending   0          3m
redis-sentinel-udu4k   0/1       Pending   0          17s
redis-sentinel-ukv95   0/1       Pending   0          10m
redis-sentinel-xrniw   0/1       Pending   0          7m
redis-sentinel-yhwad   0/1       Pending   0          3m
redis-sentinel-ysawg   0/1       Pending   0          3m
redis-slcg7            0/1       Pending   0          7m
redis-spati            0/1       Pending   0          17s
redis-taasu            0/1       Pending   0          11m
redis-v6vif            0/1       Pending   0          8m
redis-yqlbl            0/1       Pending   0          4m
redis-yvc2u            0/1       Pending   0          11m
redis-zkktb            0/1       Pending   0          8m",3
,2674,148,94,25792,"I am following this tutorial Installing a Kubernetes Master Node via Docker to set up a cluster via Dockar。
After setting up etcd and flannel. I tried to restart docker with --bip & --mtu option.

You now need to edit the docker configuration to activate new flags. Again, this is system specific.
This may be in /etc/default/docker or /etc/systemd/service/docker.service or it may be elsewhere.
Regardless, you need to add the following to the docker command line:
--bip=${FLANNEL_SUBNET} --mtu=${FLANNEL_MTU}

And after I ran
ps aux | grep docker

I found my docker is already started with the right options:
root     55351  0.1  0.0 994216 34940 ?        Ssl  14:25   0:07 /usr/bin/docker daemon -H fd:// --bip=10.1.65.1/24 --mtu=8972

But when I tried to run hello-world procedure with the following command
sudo docker run hello-world

The error occurs
docker: Error response from daemon: Container command '/hello' not found or does not exist..

BTW, I can run hello-world find with --bip & --mtu removed.
Any kind of help will be appreciated :)",failed to set up cluster via docker,"failed to set up cluster via dockerI am following this tutorial Installing a Kubernetes Master Node via Docker to set up a cluster via Dockar。
After setting up etcd and flannel. I tried to restart docker with --bip & --mtu option.

You now need to edit the docker configuration to activate new flags. Again, this is system specific.
This may be in /etc/default/docker or /etc/systemd/service/docker.service or it may be elsewhere.
Regardless, you need to add the following to the docker command line:
--bip=${FLANNEL_SUBNET} --mtu=${FLANNEL_MTU}

And after I ran
ps aux | grep docker

I found my docker is already started with the right options:
root     55351  0.1  0.0 994216 34940 ?        Ssl  14:25   0:07 /usr/bin/docker daemon -H fd:// --bip=10.1.65.1/24 --mtu=8972

But when I tried to run hello-world procedure with the following command
sudo docker run hello-world

The error occurs
docker: Error response from daemon: Container command '/hello' not found or does not exist..

BTW, I can run hello-world find with --bip & --mtu removed.
Any kind of help will be appreciated :)",3
,2675,142,95,32991,"Problem: the following codes just hang and never returns
 clientset, err := kubernetes.NewForConfig(config)
 pods, err := clientset.Core().Pods("""").List(api.ListOptions{Watch:true})

while codes like:
watch, err := clientset.Core().Pods("""").Watch(api.ListOptions{})

work as expected.
IMHO,  the first use is kind of misleading.

Is this a request for help? (If yes, you should use our troubleshooting guide and community support channels, see http://kubernetes.io/docs/troubleshooting/.):
What keywords did you search in Kubernetes issues before filing this one? (If you have found any duplicates, you should instead reply there.):

Is this a BUG REPORT or FEATURE REQUEST? (choose one):

Kubernetes version (use kubectl version):
Environment:

Cloud provider or hardware configuration:
OS (e.g. from /etc/os-release):
Kernel (e.g. uname -a):
Install tools:
Others:

What happened:
What you expected to happen:
How to reproduce it (as minimally and precisely as possible):
Anything else do we need to know:","when using client-go library to communicate with master, client list pods with watch hang forever","when using client-go library to communicate with master, client list pods with watch hang foreverProblem: the following codes just hang and never returns
 clientset, err := kubernetes.NewForConfig(config)
 pods, err := clientset.Core().Pods("""").List(api.ListOptions{Watch:true})

while codes like:
watch, err := clientset.Core().Pods("""").Watch(api.ListOptions{})

work as expected.
IMHO,  the first use is kind of misleading.

Is this a request for help? (If yes, you should use our troubleshooting guide and community support channels, see http://kubernetes.io/docs/troubleshooting/.):
What keywords did you search in Kubernetes issues before filing this one? (If you have found any duplicates, you should instead reply there.):

Is this a BUG REPORT or FEATURE REQUEST? (choose one):

Kubernetes version (use kubectl version):
Environment:

Cloud provider or hardware configuration:
OS (e.g. from /etc/os-release):
Kernel (e.g. uname -a):
Install tools:
Others:

What happened:
What you expected to happen:
How to reproduce it (as minimally and precisely as possible):
Anything else do we need to know:",3
,2676,148,96,10983,I want to know if --cpuset-cpus in supported in kubernetes so that we can launch containers with that property. Initiated at #10570  but I am not finding enough resources if it can.,--cpuset-cpus supported in kubernetes?,--cpuset-cpus supported in kubernetes?I want to know if --cpuset-cpus in supported in kubernetes so that we can launch containers with that property. Initiated at #10570  but I am not finding enough resources if it can.,3
,2677,144,97,22842,"I tried to setup a trusty cluster on GCE, but it failed with Cluster failed to initialize within 300 seconds.
Here is my environment setting:
export KUBERNETES_PROVIDER=gce
export KUBE_GCE_MASTER_PROJECT=ubuntu-os-cloud
export KUBE_GCE_MASTER_IMAGE=ubuntu-1404-trusty-v20160304
export KUBE_OS_DISTRIBUTION=trusty
./cluster/kube-up.sh

Am I missing something? CC @dchen1107
By the way, this problem has also been confirmed by @Random-Liu .",Cluster failed to initialize on GCE,"Cluster failed to initialize on GCEI tried to setup a trusty cluster on GCE, but it failed with Cluster failed to initialize within 300 seconds.
Here is my environment setting:
export KUBERNETES_PROVIDER=gce
export KUBE_GCE_MASTER_PROJECT=ubuntu-os-cloud
export KUBE_GCE_MASTER_IMAGE=ubuntu-1404-trusty-v20160304
export KUBE_OS_DISTRIBUTION=trusty
./cluster/kube-up.sh

Am I missing something? CC @dchen1107
By the way, this problem has also been confirmed by @Random-Liu .",3
,2678,146,98,14385,"Currently a job's .spec.parallelism defaults to 2.  @bgrant0607 suggested defaulting .spec.parallelism to .spec.completions.  This will allow users to leave it unspecified in most cases, and it will do something intuitive. (Maybe this was how it was in @soltysh original PR, can't recall if it was that or 1).
The current default of 2 I liked because it encourages users to think about making their containers concurrency-safe.  But so does setting it from .spec.completions.  And people will ask why it was
I don't like defaulting to 1 as much because I think people will usually want to override it when they have multiple completions.",Default Job Parallelism from Completions,"Default Job Parallelism from CompletionsCurrently a job's .spec.parallelism defaults to 2.  @bgrant0607 suggested defaulting .spec.parallelism to .spec.completions.  This will allow users to leave it unspecified in most cases, and it will do something intuitive. (Maybe this was how it was in @soltysh original PR, can't recall if it was that or 1).
The current default of 2 I liked because it encourages users to think about making their containers concurrency-safe.  But so does setting it from .spec.completions.  And people will ask why it was
I don't like defaulting to 1 as much because I think people will usually want to override it when they have multiple completions.",3
,2679,141,99,28144,"I am from official instances did a redis master-slave, but I can not connect to the master service allocation in the slave containers such as ip: 10.254.31.52, contrary came in they could not connect to the master slave service assigned ip ask this. what causes the network can not communicate?
Thank you!
service ip

slave container in ping master service ip:

master container in ping slave service ip:

new start service","About redis from the main issue, I can not connect master service ip connection pod slave","About redis from the main issue, I can not connect master service ip connection pod slaveI am from official instances did a redis master-slave, but I can not connect to the master service allocation in the slave containers such as ip: 10.254.31.52, contrary came in they could not connect to the master slave service assigned ip ask this. what causes the network can not communicate?
Thank you!
service ip

slave container in ping master service ip:

master container in ping slave service ip:

new start service",3
