,author,closedAt,number,publishedAt,resourcePath,source,state,text
173,{'login': 'jibeex'},2019-11-06T15:42:10Z,20912.0,2018-08-22T13:49:24Z,/flutter/flutter/issues/20912,flutter,CLOSED,"Issue on new instructions for integrating Flutter into existing iOS project. 
Steps to Reproduce

The previous version worked fine. However after  I have followed the new instructions(updated yesterday) for integrating Flutter into existing iOS project. This error came up when I push a FlutterViewController
Logs

[VERBOSE-2:dart_error.cc(16)] Unhandled exception:
MissingPluginException(No implementation found for method getAll on channel plugins.flutter.io/package_info)
#0      MethodChannel.invokeMethod (package:flutter/src/services/platform_channel.dart:278:7)
<asynchronous suspension>
#1      PackageInfo.fromPlatform (package:package_info/package_info.dart:35:17)
<asynchronous suspension>
#2      main (file:///Users/jlin/Workspace/iOS-Univadis/Univadis/Flutter/flunivadis/lib/main.dart:8:53)
<asynchronous suspension>
#3      _startIsolate.<anonymous closure> (dart:isolate/runtime/libisolate_patch.dart:279:19)
#4      _RawReceivePortImpl._handleMessage (dart:isolate/runtime/libisolate_patch.dart:165:12)


➜  Flutter git:(poc/integrate_flutter) ✗ flutter doctor -v
[✓] Flutter (Channel dev, v0.5.7, on Mac OS X 10.13.6 17G65, locale en-FR)
    • Flutter version 0.5.7 at /Users/jlin/lib/flutter
    • Framework revision 66091f9696 (6 weeks ago), 2018-07-09 12:52:41 -0700
    • Engine revision 6fe748490d
    • Dart version 2.0.0-dev.63.0.flutter-4c9689c1d2

[✓] Android toolchain - develop for Android devices (Android SDK 28.0.2)
    • Android SDK at /Users/jlin/Library/Android/sdk
    • Android NDK location not configured (optional; useful for native profiling support)
    • Platform android-28, build-tools 28.0.2
    • Java binary at: /Applications/Android Studio.app/Contents/jre/jdk/Contents/Home/bin/java
    • Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1024-b01)
    • All Android licenses accepted.

[✓] iOS toolchain - develop for iOS devices (Xcode 9.4.1)
    • Xcode at /Applications/Xcode.app/Contents/Developer
    • Xcode 9.4.1, Build version 9F2000
    • ios-deploy 1.9.2
    • CocoaPods version 1.5.3

[✓] Android Studio (version 3.1)
    • Android Studio at /Applications/Android Studio.app/Contents
    • Flutter plugin version 27.1.1
    • Dart plugin version 173.4700
    • Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1024-b01)

[✓] Connected devices (2 available)
    • iPhone 8   • 5BC11302-634E-4D3A-ABE5-C52EA137DEBC • ios • iOS 11.4 (simulator)
    • iPad Air 2 • 2E079443-DD9E-4803-894D-596BB7F7B597 • ios • iOS 11.4 (simulator)

• No issues found!"
174,{'login': 'jonahwilliams'},2019-03-13T07:32:18Z,27446.0,2019-02-02T22:52:12Z,/flutter/flutter/issues/27446,flutter,CLOSED,"Update DevFS to use a Watcher
Instead of scanning the project directory on hot reload, setup a Directory watcher to report updated dart files. When hot reloading, grab the current set and pass them to the resident compiler.
Since we no longer need to sync source files to the device, the extra work we're doing to setup the devfs for each potential entry is wasted. We only need to sync the dill file and assets.
Additionally, including build_runner will drastically increase the number of files that will be scanned with the current approach - while there is no issue with a watcher based approach."
175,{'login': 'danrubel'},2016-09-08T21:37:39Z,5674.0,2016-08-31T14:55:47Z,/flutter/flutter/issues/5674,flutter,CLOSED,"flutter tool provide hint when/how to install iOS simulator
Steps to Reproduce

Clean install (no iOS simulator)
flutter create test-ios
flutter run

At this point it responds with No connected devices. which is correct but unhelpful. I would like it to hint that I could install the iOS simulator and point to docs explaining how to do so. Maybe flutter doctor should indicate that it is not installed / configured as well.
Flutter Doctor
$ flutter doctor
[✓] Flutter (on Mac OS, channel master)
    • Flutter at /Users/danrubel/work/git/flutter/flutter
    • Framework revision 83bf5d10c0 (21 hours ago), 2016-08-30 14:11:54
    • Engine revision c4022b61fa
    • Tools Dart version 1.19.0-dev.5.0

[✓] Android toolchain - develop for Android devices (Android SDK 22.0.1)
    • Android SDK at /Users/danrubel/Library/Android/sdk
    • Platform android-23, build-tools 22.0.1
    • Java(TM) SE Runtime Environment (build 1.8.0_91-b14)

[✓] iOS toolchain - develop for iOS devices (Xcode 7.3.1)
    • XCode at /Applications/Xcode.app/Contents/Developer
    • Xcode 7.3.1, Build version 7D1014

[✓] Atom - a lightweight development environment for Flutter
    • flutter plugin version 0.2.4
    • dartlang plugin version 0.6.35"
176,{'login': 'Hixie'},2016-02-16T01:39:48Z,1211.0,2016-01-12T23:53:56Z,/flutter/flutter/issues/1211,flutter,CLOSED,"RenderObject exceptions in performLayout should also include information about what the child(ren) are
Would help debug bugs like #1210 ."
177,{'login': 'Hixie'},2017-09-08T00:02:03Z,11380.0,2017-07-24T21:44:15Z,/flutter/flutter/issues/11380,flutter,CLOSED,"TextAlign RTL
We probably need to create an RTL-aware version of TextAlign that is used by TextPainter, then use that in RenderParagraph, RichText, and Text so that you can align start/end as well as left/right. Also ""justify"" needs to define the justification of the last line."
178,{'login': 'goderbauer'},2018-03-20T07:26:11Z,15274.0,2018-03-08T01:08:20Z,/flutter/flutter/issues/15274,flutter,CLOSED,"a11y for password text fields
Look at what the behavior on native is (e.g. is content read out?) and ensure that flutter does the same."
179,{'login': 'mehmetf'},2017-01-11T17:28:53Z,4944.0,2016-07-18T17:31:42Z,/flutter/flutter/issues/4944,flutter,CLOSED,"Android overscroll indicator is causing a reload/repaint
Steps to Reproduce

Use Block to render a scrollable page.
The first time top or bottom is reached, observe that the content is reloaded.
Second and subsequent times the overscroll indicator is shown correctly.

Problem does not occur if we manually switch off the overscroll indicator (or switch to the iOS bounce indicator).
Flutter Doctor
[✓] Flutter (on Linux, channel alpha)
• Framework revision 9c0c022 (3 weeks ago), engine revision bb98655
[✓] Android toolchain - develop for Android devices (Android SDK 23.0.2)
• Platform android-23, build-tools 23.0.2
• OpenJDK Runtime Environment (build 1.8.0-google-v7-123992248-123972143)"
180,{'login': 'bigflood'},2018-10-29T11:24:19Z,6979.0,2016-11-22T06:46:08Z,/flutter/flutter/issues/6979,flutter,CLOSED,"Support keyboard type on multiline text inputs (Android)
There's keyboard types for single-line inputs only.
Multiline text inputs need return key."
181,{'login': 'manujbahl'},2018-07-06T09:25:47Z,15943.0,2018-03-26T18:23:31Z,/flutter/flutter/issues/15943,flutter,CLOSED,"App does not work after flutter upgrade.
I just tried to upgrade flutter to 0.2.4
The engine upgrade worked but post upgrade flutter doctor reports errors and my app also does not work anymore.
# App execution error::

Launching lib/main.dart on iPhone X in debug mode...
[VERBOSE-2:dart_error.cc(16)] error: Unsupported tag at this point: 0.
[VERBOSE-2:dart_error.cc(16)] Dart_GetClosure expects argument 'library' to be non-null.


# flutter doctor error ::
Running flutter doctor...
Doctor summary (to see all details, run flutter doctor -v):
[✓] Flutter (Channel dev, v0.2.4, on Mac OS X 10.13.3 17D102, locale en-US)

Oops; flutter has exited unexpectedly.
Sending crash report to Google.
Crash report sent (report ID: 2f792ac750627b94)
Unhandled exception:
NoSuchMethodError: The method 'run' was called on null.
Receiver: null
Tried calling: run(Instance(length:2) of '_GrowableList', environment: null, workingDirectory: null)
#0      Object.noSuchMethod (dart:core-patch/dart:core/object_patch.dart:46)
#1      runAsync (package:flutter_tools/src/base/process.dart:227)
<asynchronous suspension>
#2      IOSWorkflow.macDevMode (package:flutter_tools/src/ios/ios_workflow.dart:45)
<asynchronous suspension>
#3      IOSWorkflow.validate (package:flutter_tools/src/ios/ios_workflow.dart:97)
<asynchronous suspension>
#4      Doctor.startValidatorTasks (package:flutter_tools/src/doctor.dart:71)
#5      Doctor.diagnose (package:flutter_tools/src/doctor.dart:128)
<asynchronous suspension>
#6      _doctorText.<anonymous closure> (package:flutter_tools/runner.dart:237)
#7      AppContext._run (package:flutter_tools/src/base/context.dart:76)
<asynchronous suspension>
#8      AppContext.runInZone.<anonymous closure> (package:flutter_tools/src/base/context.dart:66)
#9      _rootRun (dart:async/zone.dart:1126)
#10     _CustomZone.run (dart:async/zone.dart:1023)
#11     runZoned (dart:async/zone.dart:1501)
#12     AppContext.runInZone (package:flutter_tools/src/base/context.dart:65)
#13     _doctorText (package:flutter_tools/runner.dart:237)
<asynchronous suspension>
#14     _createLocalCrashReport (package:flutter_tools/runner.dart:212)
<asynchronous suspension>
#15     _handleToolError (package:flutter_tools/runner.dart:167)
<asynchronous suspension>
#16     run.<anonymous closure> (package:flutter_tools/runner.dart:94)
<asynchronous suspension>
#17     AppContext._run (package:flutter_tools/src/base/context.dart:76)
<asynchronous suspension>
#18     AppContext.runInZone.<anonymous closure> (package:flutter_tools/src/base/context.dart:66)
#19     _rootRun (dart:async/zone.dart:1126)
#20     _CustomZone.run (dart:async/zone.dart:1023)
#21     runZoned (dart:async/zone.dart:1501)
#22     AppContext.runInZone (package:flutter_tools/src/base/context.dart:65)
#23     run (package:flutter_tools/runner.dart:61)
<asynchronous suspension>
#24     main (package:flutter_tools/executable.dart:48)
<asynchronous suspension>
#25     main (file:///Users/MBahl/flutter/flutter/packages/flutter_tools/bin/flutter_tools.dart:16)
#26     _startIsolate.<anonymous closure> (dart:isolate-patch/dart:isolate/isolate_patch.dart:277)
#27     _RawReceivePortImpl._handleMessage (dart:isolate-patch/dart:isolate/isolate_patch.dart:165)"
182,{'login': 'chinmaygarde'},2016-02-20T01:21:41Z,1799.0,2016-02-12T08:06:52Z,/flutter/flutter/issues/1799,flutter,CLOSED,"`--debug-port 0` on iOS is not ""magical""
Assuming this means the default port."
183,{'login': 'Hacker-CB'},2019-01-26T13:29:37Z,27124.0,2019-01-26T12:19:56Z,/flutter/flutter/issues/27124,flutter,CLOSED,"plugins/video_player: java.lang.NullPointerException in gradle
There is NullPointerException during executing gradle tasks from the android directory of the project which has dependency to video_player plugin:
java.lang.NullPointerException: (No message provided)Close stacktrace
at com.google.common.base.Preconditions.checkNotNull(Preconditions.java:782)
at com.google.common.base.Splitter.split(Splitter.java:376)
at com.android.utils.PathUtils.getClassPathItems(PathUtils.java:84)

Gradle version: 5.1.1
Full gradle scan: https://scans.gradle.com/s/4uiq56gz6bv7u
$ flutter doctor
Doctor summary (to see all details, run flutter doctor -v):
[✓] Flutter (Channel beta, v1.0.0, on Mac OS X 10.14.2 18C54, locale ru-RU)
[✓] Android toolchain - develop for Android devices (Android SDK 28.0.3)
[✓] iOS toolchain - develop for iOS devices (Xcode 10.1)
[✓] Android Studio (version 3.3)
[✓] IntelliJ IDEA Ultimate Edition (version 2018.3)

Update:
Seems that this happens when two dependencies are together:
  flutter_udid: ^0.0.3
  video_player: ^0.10.0
Steps to reproduce

flutter create test_project
add next dependencies to pubspec.yaml:

flutter_udid: ^0.0.3
video_player: ^0.10.0

cd android
./gradlew tasks"
184,{'login': 'ricamgar'},2019-03-08T19:34:29Z,19806.0,2018-07-26T07:02:38Z,/flutter/flutter/issues/19806,flutter,CLOSED,"[image_picker] Camera permission not needed
Hi,
since the plugin is not using the camera, just requesting the intent, the CAMERA permission is not needed. Here the tutorial on how to use the camera intent from the official docs: https://developer.android.com/training/camera/photobasics
Thanks!"
185,{'login': 'jonahwilliams'},2020-02-04T18:54:53Z,31645.0,2019-04-26T05:25:28Z,/flutter/flutter/issues/31645,flutter,CLOSED,"Teach flutter test to build_runner
Experiment with build_runner and modular kernel as a pre-compilation step (swappable with the current frontend_server approach).
Open questions:


How do compilation strategies compare on the current benchmarks for small apps? For large ones? Namely: 1st run, repeated run, repeated run with changes, et cetera. See the current test benchmarks.


Does build_runner give us a better path forward for test integration into other tools?


Does this allow us to better unify web and native tests?


Can we ship the build_rules in the engine with the current build_runner integration strategy?"
186,{'login': 'vshalvaghasiya'},2019-03-15T01:27:02Z,17902.0,2018-05-25T11:12:38Z,/flutter/flutter/issues/17902,flutter,CLOSED,"Android dependency 'com.android.support:recyclerview-v7' has different version for the compile (23.0.1) and runtime (27.1.1) classpath. You should manually set the same version via DependencyResolution
apply plugin: ""com.android.application""

import com.android.build.OutputFile

def enableProguardInReleaseBuilds = false

android {
    compileSdkVersion 27
    buildToolsVersion '27.0.3'

    defaultConfig {
        applicationId ""com.destressambulance""
        minSdkVersion 16
        targetSdkVersion 27
        versionCode 1
        versionName ""1.0""
        ndk {
            abiFilters ""armeabi-v7a"", ""x86""
        }
    }
    splits {
        abi {
            reset()
            enable enableSeparateBuildPerCPUArchitecture
            universalApk false  // If true, also generate a universal APK
            include ""armeabi-v7a"", ""x86""
        }
    }
    buildTypes {
        release {
            minifyEnabled enableProguardInReleaseBuilds
            proguardFiles getDefaultProguardFile(""proguard-android.txt""), ""proguard-rules.pro""
        }
    }
    // applicationVariants are e.g. debug, release
    applicationVariants.all { variant ->
        variant.outputs.each { output ->
            // For each separate APK per architecture, set a unique version code as described here:
            // http://tools.android.com/tech-docs/new-build-system/user-guide/apk-splits
            def versionCodes = [""armeabi-v7a"":1, ""x86"":2]
            def abi = output.getFilter(OutputFile.ABI)
            if (abi != null) {  // null for the universal-debug, universal-release variants
                output.versionCodeOverride =
                        versionCodes.get(abi) * 1048576 + defaultConfig.versionCode
            }
        }
    }
}

dependencies {
    implementation project(':react-native-fcm')
    implementation project(':react-native-customized-image-picker')
    implementation project(':react-native-google-places')
    implementation project(':react-native-image-picker')
    implementation fileTree(dir: ""libs"", include: [""*.jar""])
    //noinspection GradleCompatible
    implementation ""com.android.support:appcompat-v7:27.1.1""
    implementation ""com.facebook.react:react-native:0.20.1""  // From node_modules
}

// Run this once to be able to run the application with BUCK
// puts all compile dependencies into folder libs for BUCK to use
task copyDownloadableDepsToLibs(type: Copy) {
    from configurations.compile
    into 'libs'
}"
